country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
United Arab Emirates,AE,ARE,784,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,33,Total,Units,%,Estimated value,,,15 years old
United Arab Emirates,AE,ARE,784,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,34,Total,Units,%,Estimated value,,,15 years old
United Arab Emirates,AE,ARE,784,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,34,Total,Units,%,Estimated value,,,15 years old
United Arab Emirates,AE,ARE,784,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,34,Total,Units,%,Estimated value,,,15 years old
United Arab Emirates,AE,ARE,784,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,39,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2010,77,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,83,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,88,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,86,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,86,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,84,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,82,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,80,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,81,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,81,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,63,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,58,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,56,Total,Units,%,Estimated value,,,15 years old
United Kingdom,GB,GBR,826,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,68,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,18,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,46,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,55,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,55,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,60,Total,Units,%,Estimated value,,,15 years old
"Tanzania, United Republic of",TZ,TZA,834,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,91,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2010,23,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2011,23,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2012,20,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2013,26,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2014,26,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,30,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,36,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,44,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,39,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,49,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,48,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,50,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,52,Total,Units,%,Estimated value,,,15 years old
United States,US,USA,840,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,52,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2015,26,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2016,45,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2017,44,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2018,43,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,37,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,44,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,38,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,37,Total,Units,%,Estimated value,,,15 years old
Uruguay,UY,URY,858,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,41,Total,Units,%,Estimated value,,,15 years old
Uzbekistan,UZ,UZB,860,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,96,Total,Units,%,Estimated value,,,15 years old
Uzbekistan,UZ,UZB,860,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,88,Total,Units,%,Estimated value,,,15 years old
Uzbekistan,UZ,UZB,860,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,99,Total,Units,%,Estimated value,,,15 years old
Uzbekistan,UZ,UZB,860,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,96,Total,Units,%,Estimated value,,,15 years old
Vanuatu,VU,VUT,548,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,41,Total,Units,%,Estimated value,,,15 years old
Zambia,ZM,ZMB,894,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,68,Total,Units,%,Estimated value,,,15 years old
Zambia,ZM,ZMB,894,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,33,Total,Units,%,Estimated value,,,15 years old
Zambia,ZM,ZMB,894,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,38,Total,Units,%,Estimated value,,,15 years old
Zambia,ZM,ZMB,894,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,56,Total,Units,%,Estimated value,,,15 years old
Zimbabwe,ZW,ZWE,716,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2019,65,Total,Units,%,Estimated value,,,15 years old
Zimbabwe,ZW,ZWE,716,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2020,0,Total,Units,%,Estimated value,,,15 years old
Zimbabwe,ZW,ZWE,716,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2021,40,Total,Units,%,Estimated value,,,15 years old
Zimbabwe,ZW,ZWE,716,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2022,7,Total,Units,%,Estimated value,,,15 years old
Zimbabwe,ZW,ZWE,716,Percentage of females who received the last dose of human papillomavirus (HPV) vaccine per national schedule,2023,24,Total,Units,%,Estimated value,,,15 years old
